,seller_roleid,seller_name,price,first_onsale_price,area_name,collect_num,key_num,general_value,description
0,201906191102116-1-FHBYBNBILKSHFB,伤宇,800.0,1000.0,备战区,8,3,170,"缺少,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001221102116-1-879G1JH5RZS8SQ,蜀l官人,500.0,300.0,备战区,0,4,146,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001220002116-1-HXPVI42GHQRBNS,扶闲止一,540.0,550.0,征服赛季,45,4,210,"缺少,步刘备,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001230802116-1-HKAJTPQVH2MJX8,夜阑丶奇謀,2000.0,2099.0,备战区,14,7,400,"缺少,步刘备,弓张机,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,202001121702116-1-0KJP6O0U83FHAP,冲鹰,1000.0,1555.0,备战区,0,3,223,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001212102116-1-XO5USF3G9JJ1MT,万里长风,200.0,200.0,征服赛季,0,1,81,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911220302116-1-UMTZDGGBJYX5RX,W1448,1188.0,800.0,征服赛季,61,1,162,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001300202116-1-LK1O3GRPBBN4E4,北尽丨小九,200.0,200.0,征服赛季,0,0,101,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291902116-1-JOSJ4KJQHZW5QH,北斗熊,1455.0,1455.0,备战区,0,7,365,"缺少,步刘备,步皇甫嵩,步董卓,弓吕布,骑张辽,弓诸葛亮"
0,201908082202116-1-0WZD6ZOUAWXOCL,貂丨独活小张,749.0,999.0,备战区,13,3,237,"缺少,步刘备,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001211902116-1-TVLGJNACMUBEWW,珏丨小恶魔,2300.0,4600.0,备战区,0,5,268,"缺少,弓张机,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001241202116-1-GC44EWMAKFURVY,聖丨疾风,1666.0,222.2,征服赛季,8,6,271,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,骑马超,步貂蝉"
0,202001260702116-1-DTWGEVKHRPHEJT,黯蔷薇,1888.0,1111.0,征服赛季,8,6,371,"缺少,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉"
0,202001142102116-1-G80CRNFY86WYNI,K1673,2200.0,2200.0,备战区,0,7,398,"缺少,步刘备,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮"
0,202001292102116-1-KCQ09S48B3QQ8S,骑牛的老神仙,1200.0,1500.0,征服赛季,0,7,303,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,201912251502116-1-BWLAUPTK6HE3PO,纵横丶山海,400.0,1000.0,备战区,40,3,196,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912201502116-1-4E82V708SUOCLL,荒丨纸短情长,700.0,1200.0,备战区,17,2,196,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001251102116-1-2S9HCCPIAT57OF,无锋,1100.0,1100.0,征服赛季,2,4,260,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001052002116-1-CPLB2OTXMUSZ3Y,粑粑说的,200.0,200.0,征服赛季,1,0,39,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001282202116-1-IQMSLIFXCXIRC5,戰乄小笼包,980.0,550.0,备战区,2,9,289,"缺少,步刘备,弓张机,弓孙权,步董卓"
0,202001131602116-1-6BS46DSQQKC07N,周军,2300.0,3388.0,征服赛季,1,7,342,"缺少,步刘备,骑曹操,步皇甫嵩,步董卓,弓诸葛亮,骑徐庶"
0,201912120002116-1-JXQHIUQFPQUMXK,妖丶红包,2688.0,3666.0,备战区,1,5,291,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001071702116-1-424EJAPGDENRVC,天魔丶大萝卜,1090.0,800.0,备战区,10,3,275,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001131802116-1-CECWOZOMJ8XFOY,翡翠波板糖,888.0,1888.0,备战区,0,2,107,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001300302116-1-FMVB3HBDYNGXYY,王权戰神小强,3000.0,3000.0,征服赛季,12,8,483,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,骑徐庶"
0,202001281802116-1-UTQM6M83A2YNBU,荣耀丶狐狸,1200.0,1000.0,征服赛季,0,7,346,"缺少,步刘备,弓吕蒙,骑曹操,步董卓,步貂蝉,弓诸葛亮"
0,202001221802116-1-QE01YDMTTZXW8M,封丨秋树,1800.0,4000.0,备战区,7,7,256,"缺少,弓张机,弓孙权,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮"
0,202001271102116-1-WTW7IWIBTSAFQV,捌叁肆一马超,3480.0,5400.0,征服赛季,0,6,318,"缺少,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,202001120202116-1-VB8P1V3LQKQO7X,三叶,2800.0,6800.0,征服赛季,0,6,216,"缺少,弓张机,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912240102116-1-IA43GNGRZXEOHX,铜雀乄月卡,2500.0,2800.0,征服赛季,42,6,308,"缺少,弓张机,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001220902116-1-X9JS1UPCBZQZU1,妖丶谷雨,666.0,1499.0,征服赛季,10,7,237,"缺少,步刘备,弓张机,步皇甫嵩,骑马超,步貂蝉,骑徐庶"
0,202001300102116-1-YJN2PR9UXEALRG,笑若扶风,1500.0,1500.0,备战区,1,6,197,"缺少,弓张机,步皇甫嵩,弓吕布,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,201911300102116-1-WWYPSIBCGQRXOH,大鲅鱼,200.0,200.0,备战区,30,0,94,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291602116-1-8WSDNNEWT1KFVD,燕雲什仈骑,3000.0,3000.0,征服赛季,0,5,194,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,弓诸葛亮,骑徐庶"
0,202001150002116-1-W1HVHCPY8SGY8T,山海丨入云龙,600.0,700.0,征服赛季,3,3,150,"缺少,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001292302116-1-OLELHNSQPT7IM0,嗯哼灬陈王,1888.0,1888.0,征服赛季,3,8,266,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布"
0,202001230402116-1-F7IBPHJLJGPLO3,長林丶小古,3850.0,3850.0,征服赛季,17,9,426,"缺少,步皇甫嵩,骑马超,步貂蝉,骑徐庶"
0,202001092102116-1-VGZQKEOY2KIRVW,一只遗落的鲸,2600.0,2800.0,征服赛季,27,6,423,"缺少,弓张机,步皇甫嵩,步董卓,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001292302116-1-OLFCSA4L7CO1WV,萌萌的刘能,699.0,699.0,征服赛季,31,6,288,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,骑张辽,步貂蝉,骑徐庶"
0,202001292202116-1-LPE0GGPWBPV6GX,东北砍王,1999.0,2550.0,征服赛季,8,8,403,"缺少,骑曹操,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,202001250002116-1-4LTYUF1VPTLC8A,刀剑春秋,2588.0,2666.0,征服赛季,4,5,375,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,弓诸葛亮"
0,202001241202116-1-R9WO96A6ACMJM0,萌萌哒小狗蛋,2299.0,3500.0,征服赛季,15,8,353,"缺少,弓孙权,步皇甫嵩,步貂蝉,弓诸葛亮,骑徐庶"
0,201912141902116-1-6UZLUJLN27OQKK,超级葫芦娃,2000.0,1999.0,备战区,36,5,409,"缺少,步刘备,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001142102116-1-EDZOJQT0RSJAJJ,淵丨迷离,1500.0,2222.0,备战区,7,7,337,"缺少,步刘备,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001292302116-1-SPYWHPLI43RTGK,一杯清茶,2000.0,2000.0,征服赛季,3,6,367,"缺少,弓孙权,步皇甫嵩,步董卓,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201912271502116-1-DQL8TNSFHFOIQO,剣丶吾名,3500.0,6600.0,备战区,27,8,405,"缺少,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201910122102116-1-YZMQDRLJN9RB7Q,赤焰丶清风歌,630.0,2500.0,备战区,17,2,117,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001141702116-1-3GXNZ7OYWLX1RK,历城斥候,900.0,800.0,征服赛季,14,6,185,"缺少,弓张机,骑曹操,步皇甫嵩,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,201907302102116-1-BQX3G3UZJ8YZIN,龙卷天下,200.0,200.0,备战区,0,0,35,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001240702116-1-8T5X6PXQAPOC48,含笑半步颠,1500.0,2000.0,征服赛季,5,4,312,"缺少,弓张机,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912162202116-1-HDYHI2JZV6A7B5,战狼丶苏,2188.0,2500.0,征服赛季,3,8,384,"缺少,骑曹操,步皇甫嵩,骑马超,弓诸葛亮,骑徐庶"
0,202001141702116-1-JBS9GGTOLZFNCX,吾行非常道,480.0,780.0,征服赛季,15,4,117,"缺少,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290302116-1-QJ2KWB6ZSXQN4I,闽L西奈落,2200.0,2200.0,征服赛季,2,7,362,"缺少,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,弓诸葛亮,骑徐庶"
0,202001291602116-1-4XH0IOJKHLBBYD,啊鸟哥哥,200.0,200.0,征服赛季,21,1,164,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001101502116-1-TKVN9L8OSH8ALO,大明风火卫,200.0,280.0,备战区,2,1,116,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001142002116-1-CBAM5CHOW2MSKN,驚丶桃园结义,2000.0,2200.0,备战区,6,8,453,"缺少,步刘备,步皇甫嵩,弓吕布,骑张辽,步貂蝉"
0,202001292102116-1-Y8OPMYRSDLBT0B,星丨天琛,1200.0,1500.0,征服赛季,4,7,308,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,骑张辽,步貂蝉"
0,202001291802116-1-YPHVM7QI2XGAJ0,滇池十一骑,2000.0,2499.0,备战区,0,6,233,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001292002116-1-D8F6D4X9VASYOZ,庭天主之氓吠,666.0,666.0,征服赛季,0,2,152,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912150002116-1-GNBYPXF1TP0SLD,大家觉得简单,200.0,200.0,备战区,0,1,92,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281502116-1-CTKVOZPE3GETB9,半个战斗力,1000.0,1000.0,征服赛季,1,5,224,"缺少,弓吕蒙,弓孙权,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,骑徐庶"
0,201912030102116-1-PGLCEBE83IDUFO,如果还有如果,600.0,788.0,备战区,10,3,261,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001261102116-1-QF9GIML9SLWHWU,神机丨定,1278.0,1300.0,征服赛季,13,6,227,"缺少,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001292102116-1-XI5QPPAJJ4SXLA,俺村俺最帅,2000.0,2000.0,征服赛季,3,8,377,"缺少,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超"
0,202001141302116-1-BRFPQCEF4BTANY,浪剑子,2020.0,2900.0,备战区,22,7,402,"缺少,弓孙权,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,202001111402116-1-HYSMVMTBSLXJ8V,执剑丨六六,750.0,899.0,备战区,26,5,216,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001292102116-1-4ALSUE5YZJM4MS,偷偷吃辣条,2500.0,2500.0,征服赛季,0,7,260,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑马超,步貂蝉"
0,201910121402116-1-SZFXOXNFS6K84G,逍遥丶老道,2000.0,2000.0,备战区,27,7,264,"缺少,弓孙权,步皇甫嵩,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,202001291902116-1-N2FCKN4ZPBHWQI,一路走来,200.0,200.0,征服赛季,1,1,98,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001260902116-1-37LUPX4UVMOSKI,随丿风,1800.0,1998.0,征服赛季,35,6,355,"缺少,步刘备,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,骑徐庶"
0,202001111802116-1-ZMOMNGTL68SYLE,Cc军,220.0,200.0,备战区,10,1,58,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001041002116-1-RQBEXWZHYMM7LT,铁浮屠丶暖粥,1600.0,3000.0,备战区,2,7,364,"缺少,步刘备,骑曹操,步皇甫嵩,步董卓,步貂蝉,弓诸葛亮"
0,202001280802116-1-HR2U1A9IA40HQV,流觞灬,700.0,700.0,征服赛季,14,6,227,"缺少,弓张机,弓孙权,步皇甫嵩,弓吕布,骑马超,步貂蝉,骑徐庶"
0,202001282302116-1-RJNBYKVKNY8AYM,诸葛老农,290.0,200.0,征服赛季,134,5,181,"缺少,步刘备,弓张机,弓孙权,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉"
0,202001141802116-1-F2IHSVZP6UYLAC,司马i波涛,525.0,450.0,征服赛季,16,4,166,"缺少,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001271502116-1-4A3NQBGOIWDU9D,惜兮兮,200.0,200.0,征服赛季,0,2,95,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001272302116-1-CG2DYJGOIWXLMU,战魂丶听雨,1400.0,1400.0,征服赛季,1,7,317,"缺少,步刘备,步皇甫嵩,弓吕布,步貂蝉,弓诸葛亮,骑徐庶"
0,201912161702116-1-DPYC4IL2XBS9SW,関丨菲菲粑粑,555.0,688.0,备战区,2,3,165,"缺少,步刘备,弓张机,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001031902116-1-0UCF6M1Q2Q3EB4,维生素z,550.0,1200.0,备战区,33,4,235,"缺少,步刘备,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291102116-1-E6KRC98B3WWWU2,詹姆斯,450.0,450.0,备战区,0,5,201,"缺少,步刘备,弓张机,弓孙权,步皇甫嵩,弓吕布,骑马超,步貂蝉,弓诸葛亮"
0,202001291302116-1-ZXDWRNYPNLAJCE,嘉峪关羽林军,300.0,300.0,征服赛季,74,5,283,"缺少,步刘备,弓张机,骑曹操,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291802116-1-4YWP1BC2QSVVNA,杨I天伐之城,399.0,499.0,备战区,0,1,94,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001150702116-1-SN3WLU5CXJUDVM,天意如此,1150.0,1450.0,征服赛季,15,6,208,"缺少,弓张机,弓吕蒙,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001291802116-1-CBZNZVLJBOPVNW,白夜丶索命官,2888.0,2888.0,征服赛季,9,7,285,"缺少,骑曹操,步皇甫嵩,步董卓,弓吕布,步貂蝉,弓诸葛亮"
0,202001150602116-1-TBB44JF6VD4BZD,住一楼,1450.0,1650.0,征服赛季,21,5,341,"缺少,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,骑徐庶"
0,202001290102116-1-CT1HLAF4HW3QW4,卫苍生,3000.0,3000.0,备战区,3,8,412,"缺少,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超"
0,202001221902116-1-KVS6XDTHQYI90Q,南威神行,350.0,700.0,备战区,19,4,234,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,弓吕布,骑马超,骑张辽,弓诸葛亮,骑徐庶"
0,202001030002116-1-YC1PQ3WGA4IY04,羽林烧饼,366.0,425.0,备战区,3,1,151,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290202116-1-UUZOHATFS6BFAV,须臾丨匹诺曹,1999.0,1488.0,征服赛季,0,5,312,"缺少,弓张机,弓吕蒙,步皇甫嵩,步董卓,弓吕布,骑马超,弓诸葛亮,骑徐庶"
0,202001291802116-1-JIPSLYDOYFYSWD,豆瓣酱炒香,666.0,666.0,征服赛季,6,6,215,"缺少,步刘备,弓张机,步皇甫嵩,弓吕布,骑张辽,步貂蝉,骑徐庶"
0,201912060102116-1-WRVI2YO8HWJQYL,凌丨吹雪,2499.99,5999.99,备战区,7,8,453,"缺少,弓孙权,步董卓,弓吕布,弓诸葛亮,骑徐庶"
0,201909050902116-1-3AJRVSPKAMO613,统御老王,555.0,888.0,备战区,16,4,238,"缺少,步刘备,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201911010702116-1-ZLSQV5LD9PCVDS,戰歌丶夕阳,930.0,2300.0,备战区,8,4,262,"缺少,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201910141502116-1-KXUA02VGQPI9AG,大仙,200.0,220.0,备战区,3,1,99,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291602116-1-CYKMPG0POECKGJ,宁波小霸王,200.0,200.0,备战区,12,3,160,"缺少,步刘备,弓张机,弓吕蒙,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,201911151502116-1-I4UXPDJZQUBGDR,墨丶策马奔腾,1086.96,1988.0,备战区,30,6,290,"缺少,弓吕蒙,弓孙权,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001231902116-1-IITDIDOXWT8PKX,牧师牧师,300.0,300.0,备战区,0,0,102,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201911081502116-1-CMMMM3MKRWWCE9,战狼丨大师兄,1400.0,2200.0,备战区,7,6,333,"缺少,步刘备,弓孙权,步皇甫嵩,弓吕布,骑张辽,步貂蝉,弓诸葛亮"
0,202001270902116-1-LRGTBYQ8VX8BVE,大荒丨花渐月,1000.0,1488.0,征服赛季,15,5,168,"缺少,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291602116-1-3SRSXQJLEXRMB2,破阵丨云中鹤,2999.0,2999.0,征服赛季,7,8,306,"缺少,弓吕蒙,步皇甫嵩,弓吕布,骑张辽,步貂蝉"
0,201910021802116-1-UNWEUJSV4XBHJT,常威打来福,888.0,1500.0,备战区,5,4,169,"缺少,步刘备,弓张机,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291402116-1-ALLLIDIQPZYOSY,魏乄天古O氓,3000.0,3000.0,备战区,0,6,370,"缺少,步刘备,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,弓诸葛亮"
0,202001231402116-1-MKD7OROL4PVMYO,伏羲八卦,1600.0,1600.0,备战区,8,8,257,"缺少,弓吕蒙,步董卓,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281202116-1-9ACSE1ASCQQQ14,种花丨山水,1500.0,1300.0,征服赛季,2,4,307,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,步皇甫嵩,骑马超,骑张辽,步貂蝉,骑徐庶"
0,201912172202116-1-178DHPDEKCJAYL,楓丶九歌,300.0,299.0,备战区,12,2,131,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291202116-1-F0OC0FFNMTCBGO,秃头程序员,888.0,888.0,征服赛季,10,7,307,"缺少,步刘备,步皇甫嵩,步董卓,骑张辽,步貂蝉,弓诸葛亮"
0,202001282302116-1-TBSNOPJC0ALSTF,草帽海贼团,300.0,300.0,备战区,0,1,89,"缺少,步刘备,弓张机,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001290002116-1-OUOWH9DHTKFF29,好吗宝贝,3999.0,1999.0,征服赛季,0,7,228,"缺少,弓张机,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽"
0,202001131302116-1-B5RFXVEXUYY0XP,楚战丶霸王,830.0,1599.0,征服赛季,7,4,289,"缺少,步刘备,弓孙权,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291502116-1-KHKBMOVVXXQALI,益州刘玥,450.0,666.0,征服赛季,0,2,219,"缺少,步刘备,弓张机,弓吕蒙,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,步貂蝉,弓诸葛亮,骑徐庶"
0,202001291502116-1-ZXJUXOPXNDHJEJ,神丨白月光,800.0,800.0,征服赛季,1,3,199,"缺少,步刘备,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001051302116-1-2ZMYXNS6XKGQ6X,冰霜大圣,1999.0,1700.0,征服赛季,21,6,239,"缺少,弓张机,弓吕蒙,弓孙权,步皇甫嵩,步董卓,弓吕布,步貂蝉"
0,201908192302116-1-0KC7CWQGUKM8G4,弑天丨食神,888.0,2500.0,备战区,5,3,250,"缺少,弓张机,弓吕蒙,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001260402116-1-SBTOMPTHAKIMGF,Tiger,968.0,998.0,征服赛季,10,4,254,"缺少,步刘备,弓孙权,骑曹操,步皇甫嵩,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001280002116-1-8AXIMMOLCZDC6U,皇家壹号会所,678.0,678.0,备战区,48,3,212,"缺少,弓张机,弓孙权,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201909062002116-1-EALACPI4V7A80W,上洛十二卫,1200.0,2550.0,备战区,1,6,231,"缺少,步刘备,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮"
0,201912290802116-1-FFV7TDACOVIAJM,炸了八八,2080.0,2799.0,备战区,1,6,291,"缺少,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001071402116-1-XZMALYBWGPRKNO,風丨越陌度阡,2050.0,2300.0,征服赛季,12,9,291,"缺少,弓张机,骑曹操,步皇甫嵩,弓诸葛亮"
0,202001291202116-1-IKJTIDGXNK3FUU,龍丨低调人生,2500.0,2500.0,备战区,0,4,309,"缺少,步刘备,骑曹操,步皇甫嵩,弓吕布,骑马超,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,201912151102116-1-YCLMGMAUORCXIK,赵郡十一骑,210.0,400.0,备战区,2,2,111,"缺少,步刘备,弓张机,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑张辽,步貂蝉,弓诸葛亮,骑徐庶"
0,202001281102116-1-5H46SPB8S9LCWU,心之轨迹,1100.0,1200.0,征服赛季,60,8,272,"缺少,弓张机,弓孙权,步皇甫嵩,步貂蝉,弓诸葛亮"
0,202001291202116-1-J9AJRXDJ7EW2XG,漢丨公子白,400.0,450.0,备战区,7,3,163,"缺少,弓吕蒙,弓孙权,骑曹操,步皇甫嵩,步董卓,弓吕布,骑马超,骑张辽,步貂蝉,骑徐庶"
0,202001291402116-1-UOVNHML0MIIWQT,幸运颜色,1199.0,899.0,备战区,2,7,318,"缺少,步刘备,步皇甫嵩,步董卓,步貂蝉,弓诸葛亮,骑徐庶"
